"nuts1","NUTS3_ID","nuts3","sex","age_cat","pop"
"North Rhine Westphalia","DEA1A","City of Wuppertal","male","[60-75)",28298
"North Rhine Westphalia","DEA1A","City of Wuppertal","male","[75+)",15213
"North Rhine Westphalia","DEA1B","Kleve County","female","[00-10)",14266
"North Rhine Westphalia","DEA1B","Kleve County","female","[10-20)",14151
"North Rhine Westphalia","DEA1B","Kleve County","female","[20-30)",16789
"North Rhine Westphalia","DEA1B","Kleve County","female","[30-40)",19013
"North Rhine Westphalia","DEA1B","Kleve County","female","[40-50)",18098
"North Rhine Westphalia","DEA1B","Kleve County","female","[50-60)",26557
"North Rhine Westphalia","DEA1B","Kleve County","female","[60-75)",30196
"North Rhine Westphalia","DEA1B","Kleve County","female","[75+)",18852
"North Rhine Westphalia","DEA1B","Kleve County","male","[00-10)",15105
"North Rhine Westphalia","DEA1B","Kleve County","male","[10-20)",15226
"North Rhine Westphalia","DEA1B","Kleve County","male","[20-30)",19441
"North Rhine Westphalia","DEA1B","Kleve County","male","[30-40)",20210
"North Rhine Westphalia","DEA1B","Kleve County","male","[40-50)",18255
"North Rhine Westphalia","DEA1B","Kleve County","male","[50-60)",26316
"North Rhine Westphalia","DEA1B","Kleve County","male","[60-75)",29124
"North Rhine Westphalia","DEA1B","Kleve County","male","[75+)",13077
"North Rhine Westphalia","DEA1C","Mettmann County","female","[00-10)",22562
"North Rhine Westphalia","DEA1C","Mettmann County","female","[10-20)",21964
"North Rhine Westphalia","DEA1C","Mettmann County","female","[20-30)",22066
"North Rhine Westphalia","DEA1C","Mettmann County","female","[30-40)",28696
"North Rhine Westphalia","DEA1C","Mettmann County","female","[40-50)",29129
"North Rhine Westphalia","DEA1C","Mettmann County","female","[50-60)",40982
"North Rhine Westphalia","DEA1C","Mettmann County","female","[60-75)",47810
"North Rhine Westphalia","DEA1C","Mettmann County","female","[75+)",37237
"North Rhine Westphalia","DEA1C","Mettmann County","male","[00-10)",23808
"North Rhine Westphalia","DEA1C","Mettmann County","male","[10-20)",23099
"North Rhine Westphalia","DEA1C","Mettmann County","male","[20-30)",24094
"North Rhine Westphalia","DEA1C","Mettmann County","male","[30-40)",27422
"North Rhine Westphalia","DEA1C","Mettmann County","male","[40-50)",27512
"North Rhine Westphalia","DEA1C","Mettmann County","male","[50-60)",39890
"North Rhine Westphalia","DEA1C","Mettmann County","male","[60-75)",42431
"North Rhine Westphalia","DEA1C","Mettmann County","male","[75+)",25709
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","female","[00-10)",21896
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","female","[10-20)",20792
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","female","[20-30)",20902
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","female","[30-40)",27423
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","female","[40-50)",29095
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","female","[50-60)",38115
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","female","[60-75)",43800
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","female","[75+)",30638
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","male","[00-10)",23157
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","male","[10-20)",22272
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","male","[20-30)",22931
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","male","[30-40)",26532
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","male","[40-50)",27346
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","male","[50-60)",37114
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","male","[60-75)",39162
"North Rhine Westphalia","DEA1D","Rhein-Kreis Neuss County","male","[75+)",21321
"North Rhine Westphalia","DEA1E","Viersen County","female","[00-10)",13002
"North Rhine Westphalia","DEA1E","Viersen County","female","[10-20)",13244
"North Rhine Westphalia","DEA1E","Viersen County","female","[20-30)",14276
"North Rhine Westphalia","DEA1E","Viersen County","female","[30-40)",17237
"North Rhine Westphalia","DEA1E","Viersen County","female","[40-50)",17675
"North Rhine Westphalia","DEA1E","Viersen County","female","[50-60)",27028
"North Rhine Westphalia","DEA1E","Viersen County","female","[60-75)",30157
"North Rhine Westphalia","DEA1E","Viersen County","female","[75+)",20396
"North Rhine Westphalia","DEA1E","Viersen County","male","[00-10)",13842
"North Rhine Westphalia","DEA1E","Viersen County","male","[10-20)",13819
"North Rhine Westphalia","DEA1E","Viersen County","male","[20-30)",15527
"North Rhine Westphalia","DEA1E","Viersen County","male","[30-40)",17288
"North Rhine Westphalia","DEA1E","Viersen County","male","[40-50)",16773
"North Rhine Westphalia","DEA1E","Viersen County","male","[50-60)",26296
"North Rhine Westphalia","DEA1E","Viersen County","male","[60-75)",28089
"North Rhine Westphalia","DEA1E","Viersen County","male","[75+)",14112
"North Rhine Westphalia","DEA1F","Wesel County","female","[00-10)",20137
"North Rhine Westphalia","DEA1F","Wesel County","female","[10-20)",19718
"North Rhine Westphalia","DEA1F","Wesel County","female","[20-30)",21133
"North Rhine Westphalia","DEA1F","Wesel County","female","[30-40)",27270
"North Rhine Westphalia","DEA1F","Wesel County","female","[40-50)",26476
"North Rhine Westphalia","DEA1F","Wesel County","female","[50-60)",39835
"North Rhine Westphalia","DEA1F","Wesel County","female","[60-75)",49253
"North Rhine Westphalia","DEA1F","Wesel County","female","[75+)",32422
"North Rhine Westphalia","DEA1F","Wesel County","male","[00-10)",21359
"North Rhine Westphalia","DEA1F","Wesel County","male","[10-20)",21109
"North Rhine Westphalia","DEA1F","Wesel County","male","[20-30)",23546
"North Rhine Westphalia","DEA1F","Wesel County","male","[30-40)",27311
"North Rhine Westphalia","DEA1F","Wesel County","male","[40-50)",25296
"North Rhine Westphalia","DEA1F","Wesel County","male","[50-60)",38065
"North Rhine Westphalia","DEA1F","Wesel County","male","[60-75)",45154
"North Rhine Westphalia","DEA1F","Wesel County","male","[75+)",22349
"North Rhine Westphalia","DEA22","City of Bonn","female","[00-10)",15361
"North Rhine Westphalia","DEA22","City of Bonn","female","[10-20)",15767
"North Rhine Westphalia","DEA22","City of Bonn","female","[20-30)",27267
"North Rhine Westphalia","DEA22","City of Bonn","female","[30-40)",24485
"North Rhine Westphalia","DEA22","City of Bonn","female","[40-50)",20754
"North Rhine Westphalia","DEA22","City of Bonn","female","[50-60)",23694
"North Rhine Westphalia","DEA22","City of Bonn","female","[60-75)",26176
"North Rhine Westphalia","DEA22","City of Bonn","female","[75+)",19736
"North Rhine Westphalia","DEA22","City of Bonn","male","[00-10)",16464
"North Rhine Westphalia","DEA22","City of Bonn","male","[10-20)",16546
"North Rhine Westphalia","DEA22","City of Bonn","male","[20-30)",25499
"North Rhine Westphalia","DEA22","City of Bonn","male","[30-40)",23350
"North Rhine Westphalia","DEA22","City of Bonn","male","[40-50)",18968
"North Rhine Westphalia","DEA22","City of Bonn","male","[50-60)",22679
"North Rhine Westphalia","DEA22","City of Bonn","male","[60-75)",22663
"North Rhine Westphalia","DEA22","City of Bonn","male","[75+)",12476
"North Rhine Westphalia","DEA23","City of Köln","female","[00-10)",49127
"North Rhine Westphalia","DEA23","City of Köln","female","[10-20)",45055
"North Rhine Westphalia","DEA23","City of Köln","female","[20-30)",82860
"North Rhine Westphalia","DEA23","City of Köln","female","[30-40)",86050
"North Rhine Westphalia","DEA23","City of Köln","female","[40-50)",71975
"North Rhine Westphalia","DEA23","City of Köln","female","[50-60)",77193
"North Rhine Westphalia","DEA23","City of Köln","female","[60-75)",81799
"North Rhine Westphalia","DEA23","City of Köln","female","[75+)",57098
"North Rhine Westphalia","DEA23","City of Köln","male","[00-10)",52048
"North Rhine Westphalia","DEA23","City of Köln","male","[10-20)",47355
"North Rhine Westphalia","DEA23","City of Köln","male","[20-30)",75659
"North Rhine Westphalia","DEA23","City of Köln","male","[30-40)",84945
"North Rhine Westphalia","DEA23","City of Köln","male","[40-50)",69469
"North Rhine Westphalia","DEA23","City of Köln","male","[50-60)",79428
"North Rhine Westphalia","DEA23","City of Köln","male","[60-75)",72451
"North Rhine Westphalia","DEA23","City of Köln","male","[75+)",40584
"North Rhine Westphalia","DEA24","City of Leverkusen","female","[00-10)",7853
"North Rhine Westphalia","DEA24","City of Leverkusen","female","[10-20)",7493
"North Rhine Westphalia","DEA24","City of Leverkusen","female","[20-30)",8599
"North Rhine Westphalia","DEA24","City of Leverkusen","female","[30-40)",10157
"North Rhine Westphalia","DEA24","City of Leverkusen","female","[40-50)",10164
"North Rhine Westphalia","DEA24","City of Leverkusen","female","[50-60)",13202
"North Rhine Westphalia","DEA24","City of Leverkusen","female","[60-75)",14779
"North Rhine Westphalia","DEA24","City of Leverkusen","female","[75+)",11718
"North Rhine Westphalia","DEA24","City of Leverkusen","male","[00-10)",8310
"North Rhine Westphalia","DEA24","City of Leverkusen","male","[10-20)",8174
"North Rhine Westphalia","DEA24","City of Leverkusen","male","[20-30)",9294
"North Rhine Westphalia","DEA24","City of Leverkusen","male","[30-40)",10215
"North Rhine Westphalia","DEA24","City of Leverkusen","male","[40-50)",9689
"North Rhine Westphalia","DEA24","City of Leverkusen","male","[50-60)",13354
"North Rhine Westphalia","DEA24","City of Leverkusen","male","[60-75)",13037
"North Rhine Westphalia","DEA24","City of Leverkusen","male","[75+)",7813
"North Rhine Westphalia","DEA26","Düren County","female","[00-10)",12589
"North Rhine Westphalia","DEA26","Düren County","female","[10-20)",11803
"North Rhine Westphalia","DEA26","Düren County","female","[20-30)",13961
"North Rhine Westphalia","DEA26","Düren County","female","[30-40)",15993
"North Rhine Westphalia","DEA26","Düren County","female","[40-50)",15373
"North Rhine Westphalia","DEA26","Düren County","female","[50-60)",21900
"North Rhine Westphalia","DEA26","Düren County","female","[60-75)",26586
"North Rhine Westphalia","DEA26","Düren County","female","[75+)",16375
"North Rhine Westphalia","DEA26","Düren County","male","[00-10)",13258
"North Rhine Westphalia","DEA26","Düren County","male","[10-20)",13049
"North Rhine Westphalia","DEA26","Düren County","male","[20-30)",16218
"North Rhine Westphalia","DEA26","Düren County","male","[30-40)",16733
"North Rhine Westphalia","DEA26","Düren County","male","[40-50)",15202
"North Rhine Westphalia","DEA26","Düren County","male","[50-60)",21512
"North Rhine Westphalia","DEA26","Düren County","male","[60-75)",24802
"North Rhine Westphalia","DEA26","Düren County","male","[75+)",11417
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","female","[00-10)",23040
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","female","[10-20)",21701
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","female","[20-30)",23639
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","female","[30-40)",29129
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","female","[40-50)",29977
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","female","[50-60)",39102
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","female","[60-75)",45108
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","female","[75+)",30154
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","male","[00-10)",24544
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","male","[10-20)",23049
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","male","[20-30)",25525
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","male","[30-40)",28336
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","male","[40-50)",28270
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","male","[50-60)",38017
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","male","[60-75)",40601
"North Rhine Westphalia","DEA27","Rhein-Erft-Kreis County","male","[75+)",21699
"North Rhine Westphalia","DEA28","Euskirchen County","female","[00-10)",9174
"North Rhine Westphalia","DEA28","Euskirchen County","female","[10-20)",8844
"North Rhine Westphalia","DEA28","Euskirchen County","female","[20-30)",9340
"North Rhine Westphalia","DEA28","Euskirchen County","female","[30-40)",11339
"North Rhine Westphalia","DEA28","Euskirchen County","female","[40-50)",11408
"North Rhine Westphalia","DEA28","Euskirchen County","female","[50-60)",16874
"North Rhine Westphalia","DEA28","Euskirchen County","female","[60-75)",19780
"North Rhine Westphalia","DEA28","Euskirchen County","female","[75+)",11819
"North Rhine Westphalia","DEA28","Euskirchen County","male","[00-10)",9412
"North Rhine Westphalia","DEA28","Euskirchen County","male","[10-20)",9402
"North Rhine Westphalia","DEA28","Euskirchen County","male","[20-30)",10485
"North Rhine Westphalia","DEA28","Euskirchen County","male","[30-40)",11653
"North Rhine Westphalia","DEA28","Euskirchen County","male","[40-50)",11054
"North Rhine Westphalia","DEA28","Euskirchen County","male","[50-60)",16355
"North Rhine Westphalia","DEA28","Euskirchen County","male","[60-75)",19136
"North Rhine Westphalia","DEA28","Euskirchen County","male","[75+)",8626
"North Rhine Westphalia","DEA29","Heinsberg County","female","[00-10)",11859
"North Rhine Westphalia","DEA29","Heinsberg County","female","[10-20)",11861
"North Rhine Westphalia","DEA29","Heinsberg County","female","[20-30)",12738
"North Rhine Westphalia","DEA29","Heinsberg County","female","[30-40)",15498
"North Rhine Westphalia","DEA29","Heinsberg County","female","[40-50)",15491
"North Rhine Westphalia","DEA29","Heinsberg County","female","[50-60)",21950
"North Rhine Westphalia","DEA29","Heinsberg County","female","[60-75)",25407
"North Rhine Westphalia","DEA29","Heinsberg County","female","[75+)",15619
"North Rhine Westphalia","DEA29","Heinsberg County","male","[00-10)",12585
"North Rhine Westphalia","DEA29","Heinsberg County","male","[10-20)",12837
"North Rhine Westphalia","DEA29","Heinsberg County","male","[20-30)",14329
"North Rhine Westphalia","DEA29","Heinsberg County","male","[30-40)",16066
"North Rhine Westphalia","DEA29","Heinsberg County","male","[40-50)",14882
"North Rhine Westphalia","DEA29","Heinsberg County","male","[50-60)",21677
"North Rhine Westphalia","DEA29","Heinsberg County","male","[60-75)",24559
"North Rhine Westphalia","DEA29","Heinsberg County","male","[75+)",10948
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","female","[00-10)",13194
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","female","[10-20)",12954
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","female","[20-30)",13631
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","female","[30-40)",15581
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","female","[40-50)",15922
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","female","[50-60)",22698
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","female","[60-75)",26340
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","female","[75+)",17723
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","male","[00-10)",13925
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","male","[10-20)",13496
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","male","[20-30)",15490
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","male","[30-40)",16234
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","male","[40-50)",15314
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","male","[50-60)",22212
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","male","[60-75)",24778
"North Rhine Westphalia","DEA2A","Oberbergischer Kreis County","male","[75+)",12129
"North Rhine Westphalia","DEA2B","Rheinisch-Bergischer Kreis County","female","[00-10)",12982
"North Rhine Westphalia","DEA2B","Rheinisch-Bergischer Kreis County","female","[10-20)",12808
"North Rhine Westphalia","DEA2B","Rheinisch-Bergischer Kreis County","female","[20-30)",12330
"North Rhine Westphalia","DEA2B","Rheinisch-Bergischer Kreis County","female","[30-40)",16372
"North Rhine Westphalia","DEA2B","Rheinisch-Bergischer Kreis County","female","[40-50)",17193
"North Rhine Westphalia","DEA2B","Rheinisch-Bergischer Kreis County","female","[50-60)",25373
"North Rhine Westphalia","DEA2B","Rheinisch-Bergischer Kreis County","female","[60-75)",27915
"North Rhine Westphalia","DEA2B","Rheinisch-Bergischer Kreis County","female","[75+)",21126
"North Rhine Westphalia","DEA2B","Rheinisch-Bergischer Kreis County","male","[00-10)",13575
